BlipA.ElapsedDays         BlipA.X                   BlipA.Y                   BlipA.Z                   
0                         6804.373650608836         -591.8208020951877        -2208.7053023954          
BlipA.ElapsedDays         BlipA.X                   BlipA.Y                   BlipA.Z                   
0.4435069024075347        203.8535993687848         1865.816475834973         6964.257046732387         
0.4446675932849757        -539.8786991276164        1870.959054486928         6947.469157233263         
0.445828895764862         -1278.268426308475        1856.230311725644         6856.687878517177         
0.4469907193633844        -2003.410105210921        1821.775277243714         6692.840528097455         
0.4481529546646925        -2707.524003195019        1767.952743371744         6457.648910885696         
0.4493154862393567        -3383.050476754881        1695.332140222763         6153.612994241433         
0.4504782140429597        -4022.745739506853        1604.68609097107          5783.978337307058         
0.4516410258256656        -4619.745766464573        1496.983710683013         5352.70780499186          
0.452803842479625         -5167.665103304952        1373.375904310742         4864.421665403153         
0.4539665815755143        -5660.645712102798        1235.185327960865         4324.357495544125         
0.4551291843745275        -6093.431701718719        1083.888731161622         3738.300340004949         
0.4562915788847022        -6461.410359045431        921.1051836608909         3112.536453248497         
0.4574537317275826        -6760.678717850967        748.571353969078          2453.757418923872         
0.4586155997531023        -6988.067141374673        568.1289972502457         1769.011931846964         
0.4597771817716421        -7141.182387488317        381.6971191302896         1065.599397916549         
0.4609384595132724        -7218.418394862046        191.2603458060869         351.0256025051591         
0.4620994487377175        -7218.977787235236        -1.160370589249066        -367.1080937544648        
0.4632601418379636        -7142.875155555021        -193.5198383010103        -1081.150436592861        
0.4644205594631785        -6990.93631410174         -383.778710337077         -1783.512928044273        
0.4655807195231319        -6764.787460560449        -569.9197822597032        -2466.730514519221        
0.4667406269145431        -6466.841807967938        -749.9675967140209        -3123.534480751634        
0.4679003015589842        -6100.268163574386        -922.0136434437927        -3746.945298354037        
0.4690597475600953        -5668.965211750697        -1084.231636289636        -4330.328713010663        
0.4702189695308334        -5177.517148372637        -1234.899352103408        -4867.475350390668        
0.4713779426820111        -4631.159659795079        -1372.413281819727        -5352.654000524801        
0.4725366618331464        -4035.704502273955        -1495.312150240592        -5780.695850456236        
0.4736950764745416        -3397.510392808503        -1602.285533925332        -6147.025444575753        
0.4748531495679345        -2723.387594156653        -1692.195079568306        -6447.735227928016        
0.476010834590852         -2020.536490007414        -1764.084459480461        -6679.61975812829         
0.4771681011916371        -1296.454852459175        -1817.191320990497        -6840.215696701251        
0.4783248723288125        -558.8964260293568        -1850.952842239279        -6927.820556307717        
0.4794810795756348        184.2465937685932         -1865.015992375717        -6941.525010310635        
0.4806366896846157        925.0474912081271         -1859.240397271421        -6881.218240556371        
0.48179164243993          1655.591535590966         -1833.698883494777        -6747.58756736286         
0.4829459084467089        2368.098745328857         -1788.676396663109        -6542.107973543167        
0.4840994558981038        3054.98684639523          -1724.66662718197         -6267.026141607695        
0.4852522733017395        3708.96667642546          -1642.365258056807        -5925.330126260449        
0.4864043559282436        4323.111612689398         -1542.662324475902        -5520.717019883287        
0.4875557271370781        4890.941784990001         -1426.630000781796        -5057.542716007778        
0.4887064181057212        5406.479808693434         -1295.511761998424        -4540.778255795494        
0.4898565042640257        5864.326901119876         -1150.70397145664         -3975.936777049597        
0.4910060489819443        6259.691257052697         -993.7467146367056        -3369.037466505606        
0.4921551537918276        6588.454996745518         -826.3008197767513        -2726.515869237501        
0.4933039108982484        6847.197153399862         -650.1363700139121        -2055.179397711212        
0.4944524504171568        7033.238401173            -467.1070273133538        -1362.108702776513        
0.495600902424485         7144.654196195028         -279.1361838068127        -654.6048601530695        
0.4967493949516211        7180.294231724145         -88.19767926646733        59.88406931006268         
0.4978980648738798        7139.793695262493         103.7061654363509         773.8460588509262         
0.4990470718621509        7023.571551065002         294.5672630160474         1479.790220916499         
0.5001965299306903        6832.831641881864         482.3806713955286         2170.280544777763         
0.5013465788360918        6569.545577774426         665.1767339249572         2838.05531494965          
0.502497330737242         6236.440702861619         841.0323512928289         3476.068908042248         
0.5036488865844149        5836.973458514851         1008.093491816968         4077.574709234713         
0.5048013407213148        5375.294236537255         1164.594950669945         4636.197265960039         
0.5059547564742388        4856.217397829614         1308.875496758182         5145.987483051787         
0.5071091600402724        4285.18158842758          1439.39571020452          5601.487297004006         
0.5082645833826973        3668.176526972439         1554.760026219109         5997.808158379487         
0.5094210131464934        3011.708568052473         1653.726638362264         6330.666313400121         
0.5105784432307701        2322.707084921044         1735.226857942974         6596.450057580456         
0.5117368271348823        1608.479964484839         1798.373388582586         6792.248307183202         
0.5128960922993429        876.6306469727231         1842.473216979677         6915.894225101243         
0.5140561683765554        134.9595865933221         1867.037453974129         6965.99654589991          
0.5152169600696652        -608.6027357722261        1871.786470707181         6941.955061564298         
0.5163783562966273        -1346.087724532323        1856.654838620299         6843.973939187536         
0.5175402597596985        -2069.594841357061        1821.792285035872         6673.059314480672         
0.5187025651466684        -2771.364232878372        1767.562184764777         6431.00952780209          
0.5198651497485116        -3443.85721030318         1694.539062064137         6120.401184101658         
0.5210279156999604        -4079.864405889516        1603.500192365511         5744.551576120653         
0.5221907667764754        -4672.570066420569        1495.417693538483         5307.485365472794         
0.5233536134546739        -5215.62912222512         1371.447426630981         4813.888590444043         
0.5245163659092214        -5703.233095201276        1232.917005205663         4269.059936497014         
0.5256789619597839        -6130.184154822848        1081.307673899965         3678.838617793223         
0.5268413560734189        -6491.942163699725        918.2384536115421         3049.542218118223         
0.5280034999341297        -6784.665493468569        745.4510232743296         2387.907606471728         
0.5291653705426143        -7005.258587755812        564.7867219165979         1701.00202874728          
0.5303269458891009        -7151.395820360561        378.1700348469733         996.159731921146          
0.5314882199709246        -7221.5471074788          187.5855794993358         280.8942104058772         
0.5326491918713145        -7214.989909707874        -4.941416665554907        -437.1757461815444        
0.5338098923093639        -7131.812780749912        -197.3710006390276        -1150.423266412935        
0.5349703054671409        -6972.917504381823        -387.6570568910605        -1851.245894858605        
0.5361304635298438        -6740.002630959038        -573.7844291190706        -2532.203578620713        
0.5372903686075006        -6435.55316184489         -753.7772997689342        -3186.04974798499         
0.5384500439249678        -6062.805388346537        -925.7281393168831        -3805.837693185576        
0.5396094804891618        -5625.728000358579        -1087.809700971357        -4384.964607465352        
0.5407686848884623        -5128.966904997653        -1238.301588658933        -4917.267861942029        
0.541927631595172         -4577.815590553809        -1375.602173761447        -5397.068080542786        
0.5430863110086648        -3978.140004341477        -1498.252142397036        -5819.252903715075        
0.5442446880333591        -3336.336305192527        -1604.94536313847         -6179.315337470814        
0.5454027264677279        -2659.252259705103        -1694.546202548126        -6473.413973839375        
0.5465603712618758        -1954.124765627557        -1766.100767364779        -6698.411456372531        
0.5477175607557001        -1228.495975989425        -1818.84909728157         -6851.915173053627        
0.5488742491907033        -490.1172424358699        -1852.234422702878        -6932.306210068027        
0.5500303863809677        253.1225724741237         -1865.90783767143         -6938.752593746131        
0.5511859084035677        993.2765074053837         -1859.732671330041        -6871.22089586628         
0.5523407766340824        1722.451006568783         -1833.786075718043        -6730.475463532849        
0.5534949457578477        2432.871307181178         -1788.357735829543        -6518.069620062332        
0.554648391851515         3116.983196428218         -1723.945679117822        -6236.323798527321        
0.5558011009306938        3767.526661463508         -1641.250247928673        -5888.298456939996        
0.556953077975777         4377.618028825814         -1541.165110236069        -5477.755378499143        
0.5581043385573139        4940.817360077825         -1424.767332175596        -5009.116316447426        
0.5592549333159695        5451.206269731054         -1293.302306125893        -4487.401763983339        
0.5604049171306542        5903.431921063651         -1148.17249329392         -3918.185979162094        
0.5615543579951918        6292.76578231369          -990.9212271527164        -3307.532650254548        
0.5627033714044956        6615.158982980152         -823.2106692149774        -2661.908913791972        
0.563852058363409         6867.258999944903         -646.8122954279766        -1988.148480554426        
0.5650005294373841        7046.451850655554         -463.585256466199         -1293.367933199418        
0.5661489442645689        7150.888369202317         -275.450315318975         -584.8674791614513        
0.5672974173539842        7179.487554895571         -84.38517571904671        129.8870675049799         
0.5684460950360517        7131.956246991076         107.6080542495175         843.3872977285013         
0.5695951265988697        7008.785009286758         298.5185416804999         1548.140848314542         
0.5707446312662796        6811.248152392364         486.3415660139242         2236.72715407964          
0.5718947446985112        6541.387091670318         669.1065372339313         2901.901347765336         
0.5730455753982824        6201.997661880941         844.8899449465157         3536.642166104125         
0.5741972264695505        5796.600441259838         1011.838661707266         4134.237424359784         
0.5753497790137772        5329.412481628839         1168.186669680926         4688.345021655672         
0.5765032893250464        4805.310234022065         1312.273610357667         5193.060181273533         
0.5776578146942484        4229.770825422008         1442.565764168402         5642.9903731183           
0.5788133448331791        3608.852707125122         1557.665172384755         6033.288440712814         
0.5799699079798302        2949.081847309155         1656.336845273557         6359.747231196336         
0.5811274491679797        2257.451087876916         1737.51106151087          6618.808379672128         
0.5822859385370975        1541.288259866538         1800.305837951877         6807.638024356979         
0.5834453181741992        808.2091457601881         1844.032599041216         6924.145143628751         
0.5846054786525201        66.05298116298522         1868.205413537984         6967.012062819203         
0.58576635204372          -677.2611012486941        1872.550098240717         6935.719366360555         
0.5869278408790706        -1413.775103050666        1857.005199120451         6830.546970437554         
0.5880898111645365        -2135.575167745731        1821.725494569131         6652.58188884623          
0.5892521709902212        -2834.928137932503        1767.079113903782         6403.698673307769         
0.5904148015397368        -3504.323548512249        1693.645088639227         6086.547472519485         
0.5915776008187095        -4136.583005080167        1602.205564574786         5704.517792534386         
0.5927404805552214        -4724.93531326317         1493.736447489905         5261.69855740038          
0.5939033340109745        -5263.074200551144        1369.39965180061          4762.845235610716         
0.5950660914641048        -5745.254038220129        1230.524828876938         4213.305207113211         
0.5962286826324998        -6166.331828269184        1078.597902869488         3618.971971984086         
0.5973910576394701        -6521.829905440813        915.242098071412          2986.20996807852          
0.5985531894802989        -6807.980011741869        742.199181881115          2321.781373398759         
0.5997150421717379        -7021.752820737691        561.3150767349493         1632.790140062488         
0.6008765888873313        -7160.895591502997        374.5174867367503         926.5956799969154         
0.6020378508474096        -7223.954916105684        183.7885724278627         210.7090266923752         
0.6031988043650927        -7210.281048007128        -8.841187736553065        -507.2307435768037        
0.6043594670918537        -7120.040351071795        -201.3285287041891        -1219.590317239062        
0.6055198609465151        -6954.206634536068        -391.6329228283076        -1918.799905678415        
0.6066799974068999        -6714.553074725616        -577.7355502121782        -2597.423907826755        
0.6078398834106338        -6403.634973269773        -757.6615786927333        -3248.243318509333        
0.6089995324873598        -6024.759942958752        -929.5026927071478        -3864.338227327124        
0.6101589361023798        -5581.962549953735        -1091.433004925762        -4439.145909612448        
0.6113181048931438        -5079.948310028617        -1241.734383947841        -4966.552002298138        
0.6124770259775687        -4524.060329026415        -1378.808687860092        -5440.934298521453        
0.6136356724600773        -3920.222719393272        -1501.196838243968        -5857.230496912645        
0.614794009954494         -3274.876193432027        -1607.595727506013        -6210.997304638544        
0.6159519940265454        -2594.911623728316        -1696.872434371236        -6498.459314727882        
0.6171095842510113        -1887.588435035458        -1768.077837833147        -6716.554568798302        
0.618266714092897         -1160.475063428466        -1820.455364854502        -6862.963389098906        
0.6194233492788044        -421.3312908213595        -1853.452496697843        -6936.143527204816        
0.620579406615434         321.9248717391467         -1866.723855527312        -6935.33953205043         
0.6217348541795218        1061.366996119729         -1860.137796656413        -6860.597249748183        
0.6228896409083973        1789.101571527179         -1833.77581032179         -6712.758756202849        
0.6240437204251066        2497.369263804705         -1787.932299362457        -6493.454578607611        
0.6251970718512894        3178.641628498488         -1723.109835724999        -6205.079283114539        
0.6263496905048669        3825.695113071526         -1640.01258611971         -5850.761718213207        
0.6275015720275405        4431.678850400478         -1539.539179690081        -5434.333556139588        
0.6286527519805532        4990.207434469488         -1422.768904398521        -4960.271186431686        
0.6298032807280833        5495.410959554714         -1290.950622035832        -4433.650640852689        
0.6309531823462748        5941.979319050824         -1145.494211298182        -3860.112328292984        
0.6321025614452083        6325.258913234145         -987.9419368466855        -3245.747228093367        
0.6332515108515509        6641.256962415487         -819.9621137950215        -2597.072619064776        
0.6344001453726378        6886.692728814656         -643.3270987122519        -1920.946084831168        
0.6355485890417185        7059.023290101401         -459.8962733711725        -1224.499893962834        
0.6366969613336551        7156.465927168399         -271.5989977878403        -515.0754940396308        
0.6378454168370809        7178.017077477461         -80.40822242890062        199.87661964028           
0.6389940840526833        7123.455422122729         111.6696617025564         912.8353440502351         
0.6401430993100803        6993.347099187413         302.6207366062668         1616.30638309798          
0.6412926147895632        6789.034849102314         490.4452465220478         2302.902781177621         
0.6424427501333412        6512.631627588128         673.1698133375352         2965.390416557022         
0.6435936258349102        6166.997269857775         848.8730217775977         3596.782200289215         
0.6447453319378838        5755.720215231359         1015.700320114711         4190.392755887104         
0.6458979406379513        5283.082795015661         1171.885630010406         4739.916975953066         
0.6470515218024957        4754.013225765373         1315.772000279088         5239.50406013493          
0.6482061260139744        4174.043427920957         1445.826704173482         5683.811208468937         
0.6493617480409739        3549.275872510451         1560.654533386367         6068.051206718071         
0.650518391514197         2886.291123292137         1659.02094131417          6388.072540035983         
0.6516760309459642        2192.09984675982          1739.861793618778         6640.39263371942          
0.6528346024097118        1474.07795433948          1802.296175970784         6822.241271702416         
0.6539940569491591        739.8566935937353         1845.640277287782         6931.604769042162         
0.6551542933884775        -2.717035925956303        1869.412547452163         6967.242529326864         
0.6563152375383652        -745.7150158971314        1873.342831861622         6928.711634753241         
0.6574767697165953        -1481.167983614163        1857.374613550532         6816.372371469309         
0.6586387842071417        -2201.190994609165        1821.667227929709         6631.387509149665         
0.6598011658134055        -2898.055421676355        1766.594348658181         6375.71142208147          
0.6609638116315182        -3564.28725322577         1692.73926375992          6052.06528857304          
0.6621266208967427        -4192.742457778176        1600.888572726096         5663.907991760185         
0.6632894931208284        -4776.684431141239        1492.023826263924         5215.399146817317         
0.664452326738683         -5309.857876716636        1367.311130252363         4711.354744081641         
0.6656150655580859        -5786.576527773324        1228.082760828853         4157.171930971544         
0.6667776321810379        -6201.752599522811        1075.829225156065         3558.796963352488         
0.6679399798922532        -6550.97266202875         912.1768722489215         2922.635837495848         
0.6691020775615471        -6830.534425002908        738.8712809109012         2255.489288996825         
0.670263886146131         -7037.479175854429        557.7617753800577         1564.492298194173         
0.6714253892678244        -7169.629314357797        370.776890368055          857.0194271757904         
0.672586586275429         -7225.604926131555        179.9043610958247         140.6085554532689         
0.6737474867841229        -7204.834024696545        -12.82926593448707        -577.1163481694591        
0.6749081108318933        -7107.555503717196        -205.3800865173564        -1288.525901067205        
0.6760684632208722        -6934.818036560326        -395.7040645762353        -1986.049915442979        
0.6772285512925009        -6688.469600186038        -581.7815418653532        -2662.268504835751        
0.6783883897696796        -6371.135483821533        -761.6392587452129        -3309.993052638054        
0.6795480014734494        -5986.187860305481        -933.3709759146258        -3922.341328530945        
0.6807073724849033        -5537.726376805932        -1095.151001104723        -4492.786934159884        
0.6818665113896714        -5030.516895556535        -1245.262386371845        -5015.260378114227        
0.6830253908738087        -4469.964708140084        -1382.107262575103        -5484.186021807           
0.6841839958469791        -3862.038593797696        -1504.230549956945        -5894.565258199074        
0.6853422950880486        -3213.220842878673        -1610.332172721349        -6242.018678264693        
0.6865002407284919        -2530.440985408893        -1699.281916149923        -6522.836842265045        
0.6876577967377671        -1820.985620693199        -1770.134283821386        -6734.029207328337        
0.6888148927901057        -1092.448100738983        -1822.136012786739        -6873.348583407662        
0.6899714757273614        -352.6155247775161        -1854.738077416891        -6939.327578703375        
0.6911274871017668        390.6024351009008         -1867.600234457313        -6931.290279776428        
0.6922828760798439        1129.267838998612         -1860.595089378069        -6849.360343527983        
0.6934375913624535        1855.49584636573          -1833.809235957187        -6694.459077621563        
0.6945915991200309        2561.551771585278         -1787.541660898083        -6468.292068203009        
0.6957448821485741        3239.933470887518         -1722.299285037077        -6173.326170799925        
0.6968974222545512        3883.441262337749         -1638.791757183683        -5812.764609454507        
0.6980492403454264        4485.276710780972         -1537.920251315417        -5390.497457870147        
0.6992003513732925        5039.088228231838         -1420.769989243687        -4911.070024429439        
0.7003508096204314        5539.059475416493         -1288.593724694387        -4379.614215707936        
0.7015006784822617        5979.95160649641          -1142.800072956376        -3801.801467995179        
0.7026500333340664        6357.157413406832         -984.9378691059933        -3183.779929026116        
0.7037989706295775        6666.748983791899         -816.6779968209005        -2532.102672240821        
0.7049475921521662        6905.509936142514         -639.7975698150317        -1853.665853495775        
0.7060960324743064        7070.970325473741         -456.1568487428089        -1155.619537157071        
0.7072444187651854        7161.419580088314         -267.6859279526597        -445.3166572126354        
0.7083928913089039        7175.925665067815         -76.3617421920477         269.7746334123644         
0.7095415988442255        7114.34017668123          115.8114175495582         982.1444422063439         
0.7106906710723706        6977.300584359036         306.81759169199           1684.300233196837         
0.7118402491832967        6766.222559739767         494.6546178727842         2368.861647200532         
0.7129904433968477        6483.29278887181          677.3474961464974         3028.610202402633         
0.7141413824792835        6131.438595154136         852.976499586586          3656.592212250933         
0.7152931577220443        5714.313566566411         1019.687982578559         4246.158368438967         
0.7164458478146116        5236.258761151741         1175.717790130388         4791.04843111876          
0.7175995205579966        4702.259520315382         1319.409940923797         5285.457913317652         
0.7187542042120185        4117.911040201278         1449.230921594868         5724.089046761611         
0.7199099196623138        3489.349708372642         1563.7907360394           6102.224242533981         
0.7210666548271547        2823.204839416031         1661.855668703537         6415.770189156317         
0.7222243700271065        2126.530186111091         1742.363729008253         6661.310329457951         
0.7233830374898389        1406.706939345069         1804.439647792824         6836.153368230087         
0.7245425683722715        671.4107604932815         1847.400949264642         6938.35347609833          
0.7257028861386061        -71.51462087559743        1870.771078894191         6966.749406049966         
0.7268638860514329        -814.1170561446254        1874.283699182656         6920.975865063192         
0.728025466301915         -1548.442438750333        1857.887283323473         6801.472246068668         
0.7291875128830725        -2266.612447773974        1821.746085351995         6609.480060188786         
0.730349925608607         -2960.927278271881        1766.238020408559         6347.026805435483         
0.7315125872737553        -3623.931504378243        1691.951773016076         6016.909839746215         
0.7326753919223847        -4248.513474423774        1599.679426041581         5622.660825369547         
0.7338382485577313        -4827.983985666208        1490.406728119491         5168.502962865292         
0.7350010598238441        -5356.137995645577        1365.303895895231         4659.311537878443         
0.7361637593821797        -5827.339047999077        1225.708716918862         4100.543876676878         
0.7373262815308408        -6236.563973498772        1073.114448256749         3498.190340504934         
0.7384885683932225        -6579.459999605458        909.1527246453005         2858.705668202895         
0.7396505889737455        -6852.394535883119        735.5727036466079         2188.926825790019         
0.7408123260720458        -7052.485142536336        554.2233746740694         1496.004225431627         
0.7419737558520865        -7177.625169138603        367.0368230746856         787.3368313194187         
0.7431348806749156        -7226.509327512516        176.0023448492001         70.47310035462374         
0.7442957190214656        -7198.640029667617        -16.85337548689207        -646.9639168778361        
0.7454562683233235        -7094.332187616719        -209.4814809965146        -1357.334175688979        
0.7466165537916822        -6914.707762520357        -399.8405729437605        -2053.091207004719        
0.7477765669100336        -6661.690330796879        -585.9081218483201        -2726.824700938745        
0.7489363385429897        -6337.97245493318         -765.7136229042247        -3371.382015765978        
0.7500958896234806        -5946.993258744976        -937.3510171479056        -3979.913125726997        
0.751255208542716         -5492.914540974314        -1098.995788543372        -4545.932883753604        
0.7524142839611159        -4980.569785511959        -1248.92967297119         -5063.409446138553        
0.753573110428988         -4415.409380314601        -1385.559460889447        -5526.830303077484        
0.7547316567579401        -3803.458550425346        -1507.430300226974        -5931.248787620673        
0.7558899041359837        -3151.235824487331        -1613.245966298913        -6272.35329197709         
0.7570477903427673        -2465.715049285592        -1701.877887437713        -6546.498056202487        
0.758205274330976         -1754.215644057339        -1772.383920499309        -6750.764371627878        
0.7593623059219681        -1024.34042391708         -1824.015758209009        -6882.98322169708         
0.760518827893975         -283.892866342876         -1856.2278119333          -6941.761679519989        
0.7616747627034783        459.198809604923          -1868.68376678883         -6926.501131148838        
0.762830087729526         1197.016430521706         -1861.260979646121        -6837.402501229988        
0.7639847205755359        1921.66505378982          -1834.050942696124        -6675.466852043371        
0.7651386542784167        2625.44449633526          -1787.356932054156        -6442.472259427362        
0.7662918606874882        3300.870862391303         -1721.69088430519         -6140.960246542614        
0.7674443392861576        3940.786635757885         -1637.765872028764        -5774.19837787876         
0.7685960874623561        4538.419231624617         -1536.489286475156        -5346.149753074626        
0.7697471434948966        5087.474513962854         -1418.948714606318        -4861.412272382999        
0.7708975534806086        5582.182460048188         -1286.401667731521        -4325.176245891189        
0.7720473808622046        6017.360307446645         -1140.260643037959        -3743.163087955625        
0.7731966857572843        6388.457185306618         -982.0802637014814        -3121.573289027309        
0.7743455996969715        6691.621017020228         -813.5297948057545        -2466.977898377035        
0.7754942155443132        6923.69858207866          -636.3902015774443        -1786.307198275302        
0.7766426602829597        7082.287822778502         -452.5253326556917        -1086.738383865793        
0.7777910765798879        7165.750870634112         -263.8648213415813        -375.6302600081365        
0.7789396022017172        7173.225826139619         -72.38762941899618        339.5395762788025         
0.7800883642375993        7104.637161314036         119.8969929662847         1051.247095636971         
0.7812375152570894        6960.693587596818         310.9759399313024         1752.020727846362         
0.7823871800210327        6742.883555781723         498.8437209399659         2434.484221799117         
0.7835374818860146        6453.460595838612         681.5272197620968         3091.448220412015         
0.7846885330545774        6095.423106772498         857.1041822640277         3715.977945082842         
0.7858404341241112        5672.48626788095          1023.722861157774         4301.464501489409         
0.7869932466601313        5189.058581575446         1179.617545535711         4841.681198834999         
0.7881470413631178        4650.181821273984         1323.134104242441         5330.8740606108           
0.7893018595059402        4061.496558192847         1452.742167241597         5763.804623883346         
0.7904576989494672        3429.197283790601         1567.051167944748         6135.806214100016         
0.7916145538401906        2759.951033550307         1664.830671488334         6442.853017453039         
0.7927723957473063        2060.838690912348         1745.022236606621         6681.599459669415         
0.7939311649024603        1339.287951415239         1806.751749244569         6849.42057941131          
0.795090802188497         602.9758194016192         1849.342039691637         6944.450769711657         
0.796251206422312         -140.2265729131623        1872.319510520699         6965.603789294695         
0.7974122858540795        -882.371482261046         1875.422469650508         6912.593682560692         
0.7985739390423987        -1615.509228275632        1858.603621293073         6785.937568411981         
0.7997360573353944        -2331.776831183909        1822.031370700211         6586.952750575924         
0.8008985240267066        -3023.484275488818        1766.088758123655         6317.745147451238         
0.8020612178661395        -3683.202191754049        1691.369821820254         5981.187964485507         
0.8032240391257801        -4303.858451519289        1598.671311409312         5580.882192262681         
0.8043868924542039        -4878.804585876124        1488.984247056141         5121.119128047728         
0.8055496863198641        -5401.888099828799        1363.483049894568         4606.833282327482         
0.8067123500040907        -5867.526138272155        1223.510499695816         4043.539553055894         
0.8078748285224719        -6270.760364746012        1070.562742023379         3437.272193139286         
0.8090370603131305        -6607.301443712562        906.2756975764546         2794.529889019344         
0.8101990187096817        -6873.586591975059        732.4014170178522         2122.182128765611         
0.811360682517261         -7066.80423820935         550.7926476830442         1427.409077243741         
0.8125220418296522        -7184.923463837039        363.3820194313736         717.6209215769633         
0.8136831022020488        -7226.712619416864        172.1605614185199         0.3756500050587945        
0.8148438570678991        -7191.74949022337         -20.83895788988224        -716.6844430555796        
0.8160043383359152        -7080.423502432268        -213.5718824142748        -1425.944782968552        
0.8171645493821416        -6893.932087162021        -403.9921002761067        -2119.857562845858        
0.8183245151303709        -6634.2644049863          -590.0817729650398        -2791.051670017533        
0.8194842423908995        -6304.18600167264         -769.8660373887788        -3432.38661105248         
0.820643731560267         -5907.210521835674        -941.4359119650212        -4037.035876069695        
0.8218029929266777        -5447.557082970356        -1102.970850752789        -4598.567676591339        
0.8229620280690142        -4930.111573171629        -1252.755087979977        -5111.002826651703        
0.8241208029357949        -4360.390848155656        -1389.193035965174        -5568.869316578975        
0.8252793007995933        -3744.462203074688        -1510.833512312334        -5967.285768080853        
0.8264374773934833        -3088.90105093978         -1616.380269341728        -6301.997160024776        
0.8275952924050216        -2400.705611017903        -1704.709913292735        -6569.434209632103        
0.8287527152606344        -1687.217244434843        -1774.883964627161        -6766.751340788956        
0.8299096740738605        -956.0733467981053        -1826.15629663272         -6891.8503045988          
0.831066120586911         -215.0855057302647        -1857.985875547902        -6943.416775563785        
0.8322219872097776        527.8188655503617         -1870.040660565532        -6920.929655142698        
0.8333772234909702        1264.706218329186         -1862.2024176203          -6824.669090437819        
0.8345317952116602        1987.722583421832         -1834.566709601357        -6655.708619513542        
0.8356856576938299        2689.161960526506         -1787.441960926528        -6415.905403439441        
0.836838800314581         3361.57686485666          -1721.344250679644        -6107.870640116555        
0.8379912136442727        3997.837352722444         -1636.99181660233         -5734.943552358503        
0.8391428987051768        4591.212776657777         -1535.296534185587        -5301.151980554053        
0.8402938982617343        5135.45714390264          -1417.350057174585        -4811.152677514462        
0.8414442454995879        5624.846648868467         -1284.415713225419        -4270.197417100632        
0.8425940112574608        6054.259819931342         -1137.909524842994        -3684.054580946991        
0.8437432772225293        6419.214516520887         -979.3870084824026        -3058.956219933924        
0.8448921584895288        6715.917316260047         -810.5230049973823        -2401.517937722942        
0.8460407540478627        6941.284890611109         -633.100779517193         -1718.695904177328        
0.8471892041634419        7092.986719065856         -448.9848131828691        -1017.681018086354        
0.8483376329531893        7169.453690638607         -260.1101168389407        -305.8578357881173        
0.849486198501836         7169.897403502125         -68.45438230017555        409.3015470788286         
0.8506350329880661        7094.312332487413         123.9723217522391         1120.276581213115         
0.8517842713117716        6943.478984889439         315.1525497687049         1819.592283292018         
0.8529340544773731        6718.953424395479         503.0824346990659         2499.896899225388         
0.8540844908384315        6423.059791276737         685.7856563292637         3154.013768658278         
0.8552356916115969        6058.863307651562         861.3394870888312         3775.03642150718          
0.8563877469168801        5630.146676406901         1027.89075176836          4356.386332284121         
0.857540740082186         5141.369775011419         1183.677249410523         4891.889464802825         
0.8586947172116197        4597.639892812672         1327.04224408496          5375.827906115851         
0.8598497052735183        4004.657087965763         1456.455293140576         5803.012779178405         
0.8610057042897097        3368.662357733125         1570.528419985372         6168.840001802741         
0.8621627013708348        2696.367803799159         1668.033360493275         6469.348311885452         
0.8633206771410187        1994.88315519983          1747.915641411466         6701.265074689177         
0.864479573785502         1271.661371261897         1809.304579581482         6862.038619621927         
0.8656393165874761        534.4083546824618         1851.526110812662         6949.87770518062          
0.8667998247910873        -209.0064759053288        1874.111479351296         6963.775562164005         
0.8679609990285826        -950.6273125652909        1876.802849758464         6903.523566232657         
0.8691227166382305        -1682.495971165841        1859.557817309313         6769.720103888822         
0.8702848929024185        -2396.777846922459        1822.549445802578         6563.758715688718         
0.8714474104199326        -3085.803324029517        1766.165310645882         6287.820501279647         
0.872610153601272         -3742.174571342742        1691.003624261439         5944.849389569568         
0.8737730142092914        -4358.850126973509        1597.866212222877         5538.51771468265          
0.8749358844652306        -4929.218473277959        1487.750049385811         5073.187421842623         
0.8760987012101396        -5447.190123305001        1361.831393888428         4553.841840374087         
0.8772613675719185        -5907.225417518158        1221.460196933668         3986.061897397878         
0.8784238190419274        -6304.425178710846        1068.138542318392         3375.936700493427         
0.8795860238351452        -6634.576462971071        903.5025971808389         2729.991473373284         
0.8807479526585667        -6894.18343046558         729.3082872185813         2055.130788548769         
0.8819095888866286        -7080.506099734816        547.4109389959057         1358.558511996543         
0.883070910054812         -7191.585196476736        359.7482021835586         647.7112999878781         
0.8842319169161783        -7226.26550315528         168.3146837467064         -69.83869652398533        
0.8853926269002841        -7184.201396542565        -24.85849865745932        -786.4610658262732        
0.8865530705952551        -7065.855703677345        -217.7245850267533        -1494.545296107355        
0.8877132482957677        -6872.499312883145        -408.235394134123         -2186.554205153534        
0.8888731765546254        -6606.195286853204        -594.3705954285931        -2855.132011465017        
0.8900328696981887        -6269.777744886285        -774.1558565558241        -3493.170377669574        
0.8911923328414559        -5866.825077452861        -945.6825924204073        -4093.879857642975        
0.8923515635542572        -5401.623794112958        -1107.128567286088        -4650.863590282759        
0.8935105419368483        -4879.129504011974        -1256.776201874598        -5158.182123442704        
0.8946692731660733        -4304.896007746032        -1393.036422436901        -5610.4357686725          
0.8958277083365829        -3685.05467051572         -1514.456125074097        -6002.790701384735        
