MINABO.ElapsedDays        MINABO.X                  MINABO.Y                  MINABO.Z                  MINABO.VX                 MINABO.VY                 MINABO.VZ                 
0                         11                        97.4649601754801          54.24556698931333         11                        5.716753967790518         14.46785139790119         
MINABO.ElapsedDays        MINABO.X                  MINABO.Y                  MINABO.Z                  MINABO.VX                 MINABO.VY                 MINABO.VZ                 
0.7314491375582293        -10396940.71263125        18483428.03533873         18802747.96466998         -164.5161448866083        292.4706821644878         297.5242113107638         
0.7349213597772177        -10446295.55608906        18571169.23997356         18892005.22804845         -164.5161448322569        292.4706820678634         297.5242112124701         
0.7383935819998442        -10495650.39953065        18658910.44457954         18981262.49139756         -164.5161447784168        292.4706819721477         297.5242111151008         
0.7418658042224706        -10545005.24295617        18746651.64915695         19070519.7547176          -164.5161447250806        292.4706818773281         297.524211018643          
0.7453380264450971        -10594360.08636575        18834392.85370603         19159777.01800884         -164.5161446722414        292.4706817833917         297.5242109230838         
0.7488102486677235        -10643714.92975956        18922134.05822706         19249034.28127154         -164.5161446198922        292.4706816903266         297.524210828411          
0.7522824708903499        -10693069.77313773        19009875.26272031         19338291.54450597         -164.5161445680262        292.4706815981205         297.5242107346119         
0.7557546931129764        -10742424.61650042        19097616.46718602         19427548.80771239         -164.5161445166368        292.4706815067618         297.5242106416748         
0.7592269153356028        -10791779.45984776        19185357.67162445         19516806.07089106         -164.5161444657175        292.4706814162386         297.5242105495877         
0.7626991375582293        -10841134.3031799         19273098.87603585         19606063.33404223         -164.5161444152617        292.4706813265397         297.5242104583393         
0.7661713597772177        -10890489.14649696        19360840.08042045         19695320.59716614         -164.5161443652633        292.4706812376538         297.5242103679178         
0.7696435819998442        -10939843.9897991         19448581.28477852         19784577.86026305         -164.5161443157161        292.47068114957           297.5242102783121         
0.7731158042224706        -10989198.83308644        19536322.48911028         19873835.12333321         -164.5161442666139        292.4706810622774         297.5242101895114         
0.7765880264450971        -11038553.67635911        19624063.69341596         19963092.38637684         -164.5161442179507        292.4706809757653         297.5242101015047         
0.7800602486677235        -11087908.51961725        19711804.89769581         20052349.64939418         -164.5161441697208        292.4706808900234         297.5242100142814         
0.7835324708903499        -11137263.36286099        19799546.10195006         20141606.91238548         -164.5161441219184        292.4706808050414         297.5242099278312         
0.7870046931129764        -11186618.20609045        19887287.30617892         20230864.17535096         -164.5161440745377        292.4706807208093         297.5242098421439         
0.7904769153356028        -11235973.04930575        19975028.51038262         20320121.43829084         -164.5161440275732        292.4706806373171         297.5242097572093         
0.7939491375582293        -11285327.89250703        20062769.71456138         20409378.70120535         -164.5161439810196        292.4706805545553         297.5242096730177         
0.7974213597772177        -11334682.73569441        20150510.91871543         20498635.96409473         -164.5161439348714        292.4706804725141         297.5242095895591         
0.8008935819998442        -11384037.57886799        20238252.12284497         20587893.22695917         -164.5161438891234        292.4706803911844         297.5242095068243         
0.8043658042224706        -11433392.42202792        20325993.32695022         20677150.48979889         -164.5161438437703        292.4706803105568         297.5242094248038         
0.8078380264450971        -11482747.2651743         20413734.53103138         20766407.75261412         -164.516143798807         292.4706802306222         297.5242093434882         
0.8113102486677235        -11532102.10830724        20501475.73508866         20855665.01540505         -164.5161437542286        292.4706801513719         297.5242092628687         
0.8147824708903499        -11581456.95142687        20589216.93912227         20944922.2781719          -164.5161437100302        292.4706800727971         297.5242091829365         
0.8182546931129764        -11630811.7945333         20676958.14313241         21034179.54091488         -164.5161436662068        292.4706799948891         297.5242091036826         
0.8217269153356028        -11680166.63762663        20764699.34711928         21123436.80363418         -164.5161436227539        292.4706799176395         297.5242090250984         
0.8251991375582293        -11729521.48070699        20852440.55108306         21212694.06633            -164.5161435796666        292.47067984104           297.5242089471755         
0.8286713597772177        -11778876.32377447        20940181.75502397         21301951.32900256         -164.5161435369403        292.4706797650824         297.5242088699057         
0.8321435819998442        -11828231.16682919        21027922.95894218         21391208.59165202         -164.5161434945706        292.4706796897588         297.5242087932807         
0.8356158042224706        -11877586.00987125        21115664.16283789         21480465.85427859         -164.5161434525531        292.4706796150612         297.5242087172925         
0.8390880264450971        -11926940.85290075        21203405.36671128         21569723.11688246         -164.5161434108833        292.4706795409816         297.5242086419332         
0.8425602486677235        -11976295.69591781        21291146.57056255         21658980.37946382         -164.5161433695569        292.4706794675128         297.524208567195          
0.8460324708903499        -12025650.53892252        21378887.77439185         21748237.64202284         -164.5161433285698        292.4706793946469         297.5242084930703         
0.8495046931129764        -12075005.38191498        21466628.97819939         21837494.90455972         -164.5161432879177        292.4706793223767         297.5242084195515         
0.8529769153356028        -12124360.2248953         21554370.18198533         21926752.16707464         -164.5161432475966        292.4706792506948         297.5242083466313         
0.8564491375582293        -12173715.06786358        21642111.38574986         22016009.42956777         -164.5161432076024        292.4706791795941         297.5242082743023         
0.8599213597772177        -12223069.9108199         21729852.58949315         22105266.69203928         -164.5161431679312        292.4706791090677         297.5242082025575         
0.8633935819998442        -12272424.75376437        21817593.79321536         22194523.95448935         -164.5161431285791        292.4706790391085         297.5242081313897         
0.8668658042224706        -12321779.59669708        21905334.99691667         22283781.21691817         -164.5161430895423        292.4706789697098         297.524208060792          
0.8703380264450971        -12371134.43961813        21993076.20059724         22373038.47932589         -164.5161430508169        292.4706789008648         297.5242079907575         
0.8738102486677235        -12420489.2825276         22080817.40425723         22462295.74171269         -164.5161430123992        292.4706788325669         297.5242079212796         
0.8772824708903499        -12469844.12542559        22168558.60789682         22551553.00407872         -164.5161429742857        292.4706787648097         297.5242078523518         
0.8807546931129764        -12519198.9683122         22256299.81151617         22640810.26642415         -164.5161429364726        292.4706786975868         297.5242077839674         
0.8842269153356028        -12568553.81118751        22344041.01511543         22730067.52874915         -164.5161428989566        292.4706786308918         297.5242077161202         
0.8876991375582293        -12617908.6540516         22431782.21869476         22819324.79105388         -164.516142861734         292.4706785647185         297.5242076488036         
0.8911713597772177        -12667263.49690457        22519523.42225431         22908582.0533385          -164.5161428248015        292.4706784990608         297.5242075820117         
0.8946435819998442        -12716618.33974651        22607264.62579425         22997839.31560315         -164.5161427881556        292.4706784339127         297.5242075157382         
0.8981158042224706        -12765973.1825775         22695005.82931471         23087096.57784799         -164.5161427517932        292.4706783692685         297.5242074499772         
0.9015880264450971        -12815328.02539762        22782747.03281586         23176353.84007318         -164.5161427157108        292.4706783051223         297.5242073847225         
0.9050602486677235        -12864682.86820696        22870488.23629784         23265611.10227888         -164.5161426799052        292.470678241468          297.5242073199687         
0.9085324708903499        -12914037.71100559        22958229.43976079         23354868.36446522         -164.5161426443733        292.4706781783004         297.5242072557097         
0.9120046931129764        -12963392.55379361        23045970.64320487         23444125.62663236         -164.5161426091121        292.4706781156138         297.5242071919402         
0.9154769153356028        -13012747.39657108        23133711.84663021         23533382.88878043         -164.5161425741183        292.4706780534028         297.5242071286543         
0.9189491375582293        -13062102.2393381         23221453.05003695         23622640.15090959         -164.5161425393889        292.4706779916618         297.5242070658466         
0.9224213597772177        -13111457.08209474        23309194.25342525         23711897.41301999         -164.516142504921         292.4706779303857         297.5242070035118         
0.9258935819998442        -13160811.92484108        23396935.45679523         23801154.67511175         -164.5161424707116        292.4706778695691         297.5242069416445         
0.9293658042224706        -13210166.76757719        23484676.66014703         23890411.93718502         -164.5161424367578        292.470677809207          297.5242068802396         
0.9328380264450971        -13259521.61030316        23572417.8634808          23979669.19923995         -164.5161424030568        292.4706777492942         297.5242068192918         
0.9363102486677235        -13308876.45301905        23660159.06679666         24068926.46127665         -164.5161423696057        292.4706776898257         297.5242067587959         
0.9397824708903499        -13358231.29572495        23747900.27009474         24158183.72329528         -164.5161423364018        292.4706776307967         297.5242066987472         
0.9432546931129764        -13407586.13842091        23835641.47337518         24247440.98529594         -164.5161423034424        292.4706775722024         297.5242066391405         
0.9467269153356028        -13456940.98110703        23923382.6766381          24336698.2472788          -164.5161422707247        292.4706775140378         297.524206579971          
0.9501991375582293        -13506295.82378337        24011123.87988365         24425955.50924397         -164.5161422382462        292.4706774562982         297.5242065212339         
0.9536713597772177        -13555650.66645001        24098865.08311192         24515212.77119158         -164.5161422060041        292.4706773989791         297.5242064629245         
0.9571435819998442        -13605005.509107          24186606.28632307         24604470.03312176         -164.516142173996         292.4706773420759         297.5242064050382         
0.9606158042224706        -13654360.35175442        24274347.48951721         24693727.29503464         -164.5161421422192        292.4706772855842         297.5242063475705         
0.9640880264450971        -13703715.19439235        24362088.69269447         24782984.55693035         -164.5161421106713        292.4706772294992         297.5242062905166         
0.9675602486677235        -13753070.03702085        24449829.89585495         24872241.818809           -164.5161420793499        292.470677173817          297.5242062338722         
0.9710324708903499        -13802424.87963998        24537571.0989988          24961499.08067071         -164.5161420482524        292.4706771185328         297.5242061776331         
0.9745046931129764        -13851779.72224983        24625312.30212611         25050756.34251562         -164.5161420173766        292.4706770636426         297.5242061217945         
0.9779769153356028        -13901134.56485043        24713053.50523702         25140013.60434383         -164.51614198672          292.4706770091422         297.5242060663525         
0.9814491375582293        -13950489.40744188        24800794.70833163         25229270.86615547         -164.5161419562803        292.4706769550274         297.5242060113027         
0.9849213597772177        -13999844.25002422        24888535.91141007         25318528.12795065         -164.5161419260552        292.4706769012942         297.5242059566413         
0.9883935819998442        -14049199.09259753        24976277.11447245         25407785.38972949         -164.5161418960425        292.4706768479384         297.5242059023638         
0.9918658042224706        -14098553.93516187        25064018.31751887         25497042.6514921          -164.51614186624          292.4706767949563         297.5242058484662         
0.9953380264450971        -14147908.7777173         25151759.52054946         25586299.9132386          -164.5161418366454        292.4706767423438         297.5242057949446         
0.9988102486677235        -14197263.62026387        25239500.72356431         25675557.17496911         -164.5161418072565        292.4706766900971         297.5242057417952         
1                         -14214174.9772701         25269565.10492547         25706141.03139817         -164.5161417972334        292.4706766722783         297.5242057236685         
MINABO.ElapsedDays        MINABO.X                  MINABO.Y                  MINABO.Z                  MINABO.VX                 MINABO.VY                 MINABO.VZ                 
1                         -14214174.9772701         25269565.10492547         25706141.03139817         -164.5161417972334        292.4706766722783         297.5242057236685         
